-0.000628	0.000000	0.000000	0.000000	0.001257	
-0.000628	0.000000	0.000010	0.020000	0.001477	
-0.000628	0.000000	0.000040	0.040000	0.001737	
-0.000628	0.000000	0.000090	0.060000	0.002037	
-0.000628	0.000000	0.000160	0.080000	0.002377	
-0.000628	0.000000	0.000250	0.100000	0.002757	
-0.000628	0.000000	0.000360	0.120000	0.003177	
-0.000628	0.000000	0.000490	0.140000	0.003637	
-0.000628	0.000000	0.000640	0.160000	0.004137	
-0.000000	0.188496	0.000810	0.180000	0.001535	
-0.000000	0.251327	0.001000	0.200000	0.001487	
-0.000000	0.188496	0.001210	0.220000	0.002735	
-0.000000	0.000000	0.001440	0.240000	0.005280	
-0.000000	0.000000	0.001690	0.260000	0.005980	
-0.000000	0.000000	0.001960	0.280000	0.006720	
-0.000000	0.000000	0.002250	0.300000	0.007500	
0.000628	0.188496	0.002560	0.320000	0.005178	
0.000628	0.251327	0.002890	0.340000	0.005410	
0.001257	0.376991	0.003240	0.360000	0.003797	
0.001257	0.251327	0.003610	0.380000	0.005993	
0.001885	0.376991	0.004000	0.400000	0.004460	
0.001885	0.251327	0.004410	0.420000	0.006737	
0.002513	0.376991	0.004840	0.440000	0.005284	
0.002513	0.251327	0.005290	0.460000	0.007640	
0.002513	0.188496	0.005760	0.480000	0.009408	
0.003142	0.188496	0.006250	0.500000	0.009332	
0.003142	0.251327	0.006760	0.520000	0.009924	
0.003770	0.376991	0.007290	0.540000	0.008670	
0.004398	0.439823	0.007840	0.560000	0.008085	
0.005027	0.628319	0.008410	0.580000	0.006284	
0.005655	0.628319	0.009000	0.600000	0.006407	
0.006283	0.628319	0.009610	0.620000	0.006570	
0.006912	0.628319	0.010240	0.640000	0.006774	
0.007540	0.628319	0.010890	0.660000	0.007017	
0.007540	0.439823	0.011560	0.680000	0.010442	
0.008168	0.376991	0.012250	0.700000	0.011394	
0.008796	0.439823	0.012960	0.720000	0.011129	
0.009425	0.628319	0.013690	0.740000	0.009647	
0.010053	0.628319	0.014440	0.760000	0.010091	
0.011310	0.816814	0.015210	0.780000	0.007432	
0.011938	0.879646	0.016000	0.800000	0.007327	
0.012566	0.816814	0.016810	0.820000	0.008519	
0.013195	0.628319	0.017640	0.840000	0.011007	
0.013823	0.628319	0.018490	0.860000	0.011651	
